id,type,date,time
87099,1,2024-09-11,18:00:00
86766,1,2024-09-11,18:00:00
86766,1,2024-09-11,18:01:00
86765,1,2024-09-11,18:01:00
86924,1,2024-09-11,18:01:00
117,1,2024-09-11,18:02:00
86924,0,2024-09-12,05:44:00
114,0,2024-09-12,05:46:00
113,0,2024-09-12,05:47:00
86766,0,2024-09-12,05:48:00
86765,0,2024-09-12,05:50:00
111,0,2024-09-12,05:50:00
86769,0,2024-09-12,05:52:00
116,0,2024-09-12,05:52:00
86767,0,2024-09-12,05:53:00
86768,0,2024-09-12,05:53:00
86764,0,2024-09-12,05:55:00
86763,0,2024-09-12,05:55:00
4,0,2024-09-12,05:55:00
117,0,2024-09-12,05:56:00
117,0,2024-09-12,05:57:00
115,0,2024-09-12,05:57:00
87099,0,2024-09-12,05:57:00
86763,1,2024-09-12,18:00:00
4,1,2024-09-12,18:00:00
115,1,2024-09-12,18:00:00
86768,1,2024-09-12,18:00:00
116,1,2024-09-12,18:00:00
111,1,2024-09-12,18:00:00
113,1,2024-09-12,18:00:00
86769,1,2024-09-12,18:00:00
86764,1,2024-09-12,18:00:00
87099,1,2024-09-12,18:00:00
86766,1,2024-09-12,18:00:00
114,1,2024-09-12,18:00:00
86767,1,2024-09-12,18:01:00
86765,1,2024-09-12,18:01:00
86924,1,2024-09-12,18:01:00
117,1,2024-09-12,18:01:00
115,0,2024-09-13,05:35:00
114,0,2024-09-13,05:40:00
86924,0,2024-09-13,05:47:00
86766,0,2024-09-13,05:48:00
116,0,2024-09-13,05:51:00
86765,0,2024-09-13,05:52:00
86767,0,2024-09-13,05:52:00
86768,0,2024-09-13,05:53:00
86768,0,2024-09-13,05:54:00
87099,0,2024-09-13,05:54:00
86763,0,2024-09-13,05:55:00
86764,0,2024-09-13,05:55:00
4,0,2024-09-13,05:55:00
111,0,2024-09-13,05:56:00
113,0,2024-09-13,05:56:00
86769,0,2024-09-13,05:58:00
117,0,2024-09-13,06:00:00
117,5,2024-09-13,12:28:00
117,4,2024-09-13,12:59:00
86763,1,2024-09-13,18:00:00
86764,1,2024-09-13,18:00:00
4,1,2024-09-13,18:00:00
115,1,2024-09-13,18:00:00
86769,1,2024-09-13,18:00:00
86768,1,2024-09-13,18:00:00
113,1,2024-09-13,18:00:00
116,1,2024-09-13,18:00:00
114,1,2024-09-13,18:00:00
86767,1,2024-09-13,18:00:00
87099,1,2024-09-13,18:00:00
111,1,2024-09-13,18:00:00
86766,1,2024-09-13,18:01:00
86765,1,2024-09-13,18:01:00
86924,1,2024-09-13,18:02:00
117,1,2024-09-13,18:05:00
86924,0,2024-09-14,05:40:00
116,0,2024-09-14,05:47:00
86766,0,2024-09-14,05:48:00
114,0,2024-09-14,05:49:00
113,0,2024-09-14,05:51:00
86767,0,2024-09-14,05:52:00
111,0,2024-09-14,05:52:00
86768,0,2024-09-14,05:52:00
87099,0,2024-09-14,05:52:00
115,0,2024-09-14,05:52:00
86765,0,2024-09-14,05:55:00
86764,0,2024-09-14,05:56:00
86763,0,2024-09-14,05:56:00
4,0,2024-09-14,05:56:00
117,0,2024-09-14,05:59:00
86769,0,2024-09-14,05:59:00
86769,1,2024-09-14,18:00:00
86764,1,2024-09-14,18:00:00
86763,1,2024-09-14,18:00:00
4,1,2024-09-14,18:00:00
115,1,2024-09-14,18:00:00
114,1,2024-09-14,18:00:00
113,1,2024-09-14,18:00:00
86767,1,2024-09-14,18:00:00
86768,1,2024-09-14,18:00:00
111,1,2024-09-14,18:00:00
87099,1,2024-09-14,18:01:00
117,1,2024-09-14,18:01:00
116,1,2024-09-14,18:01:00
86924,1,2024-09-14,18:01:00
86765,1,2024-09-14,18:01:00
86766,1,2024-09-14,18:02:00
114,0,2024-09-16,05:41:00
86924,0,2024-09-16,05:43:00
116,0,2024-09-16,05:49:00
86765,0,2024-09-16,05:51:00
115,0,2024-09-16,05:51:00
113,0,2024-09-16,05:52:00
86766,0,2024-09-16,05:53:00
87099,0,2024-09-16,05:54:00
117,0,2024-09-16,05:54:00
86764,0,2024-09-16,05:55:00
86763,0,2024-09-16,05:55:00
4,0,2024-09-16,05:55:00
86767,0,2024-09-16,05:56:00
86768,0,2024-09-16,05:56:00
86769,0,2024-09-16,05:57:00
111,0,2024-09-16,05:57:00
86765,1,2024-09-16,12:07:00
86765,0,2024-09-16,12:30:00
115,1,2024-09-16,18:00:00
86763,1,2024-09-16,18:00:00
4,1,2024-09-16,18:00:00
86768,1,2024-09-16,18:00:00
86764,1,2024-09-16,18:00:00
86769,1,2024-09-16,18:00:00
116,1,2024-09-16,18:00:00
86767,1,2024-09-16,18:00:00
86766,1,2024-09-16,18:00:00
111,1,2024-09-16,18:00:00
87099,1,2024-09-16,18:00:00
87099,1,2024-09-16,18:01:00
86924,1,2024-09-16,18:01:00
114,1,2024-09-16,18:01:00
113,1,2024-09-16,18:01:00
117,1,2024-09-16,18:01:00
86765,1,2024-09-16,18:01:00
114,0,2024-09-17,05:41:00
86924,0,2024-09-17,05:46:00
117,0,2024-09-17,05:46:00
86765,0,2024-09-17,05:47:00
116,0,2024-09-17,05:48:00
116,0,2024-09-17,05:49:00
86766,0,2024-09-17,05:50:00
86764,0,2024-09-17,05:52:00
86763,0,2024-09-17,05:52:00
4,0,2024-09-17,05:52:00
111,0,2024-09-17,05:53:00
87099,0,2024-09-17,05:55:00
115,0,2024-09-17,05:55:00
86767,0,2024-09-17,05:56:00
86768,0,2024-09-17,05:56:00
113,0,2024-09-17,05:56:00
86769,0,2024-09-17,05:57:00
116,1,2024-09-17,12:02:00
86765,1,2024-09-17,12:04:00
116,0,2024-09-17,12:26:00
86765,0,2024-09-17,12:32:00
86763,1,2024-09-17,18:00:00
4,1,2024-09-17,18:00:00
115,1,2024-09-17,18:00:00
117,1,2024-09-17,18:00:00
116,1,2024-09-17,18:01:00
86767,1,2024-09-17,18:01:00
86768,1,2024-09-17,18:01:00
87099,1,2024-09-17,18:01:00
86769,1,2024-09-17,18:01:00
86924,1,2024-09-17,18:01:00
111,1,2024-09-17,18:01:00
113,1,2024-09-17,18:01:00
114,1,2024-09-17,18:02:00
86764,1,2024-09-17,18:02:00
86765,1,2024-09-17,18:02:00
86766,1,2024-09-17,18:03:00
114,0,2024-09-18,05:47:00
86767,0,2024-09-18,05:47:00
86768,0,2024-09-18,05:47:00
86766,0,2024-09-18,05:48:00
86765,0,2024-09-18,05:49:00
116,0,2024-09-18,05:50:00
111,0,2024-09-18,05:52:00
87099,0,2024-09-18,05:52:00
87099,0,2024-09-18,05:53:00
86924,0,2024-09-18,05:53:00
86764,0,2024-09-18,05:54:00
4,0,2024-09-18,05:54:00
86763,0,2024-09-18,05:54:00
115,0,2024-09-18,05:54:00
117,0,2024-09-18,05:55:00
113,0,2024-09-18,05:55:00
86769,0,2024-09-18,05:59:00
116,1,2024-09-18,12:04:00
86765,1,2024-09-18,12:04:00
116,0,2024-09-18,12:31:00
86765,0,2024-09-18,12:32:00
4,0,2024-09-18,18:00:00
4,1,2024-09-18,18:00:00
86763,1,2024-09-18,18:00:00
115,1,2024-09-18,18:00:00
114,1,2024-09-18,18:00:00
86769,1,2024-09-18,18:00:00
86764,1,2024-09-18,18:00:00
116,1,2024-09-18,18:00:00
86768,1,2024-09-18,18:00:00
86768,1,2024-09-18,18:01:00
111,1,2024-09-18,18:01:00
86767,1,2024-09-18,18:01:00
86766,1,2024-09-18,18:01:00
113,1,2024-09-18,18:01:00
87099,1,2024-09-18,18:01:00
86924,1,2024-09-18,18:01:00
117,1,2024-09-18,18:01:00
117,1,2024-09-18,18:02:00
86765,1,2024-09-18,18:02:00
114,0,2024-09-19,05:38:00
86766,0,2024-09-19,05:49:00
86765,0,2024-09-19,05:50:00
86924,0,2024-09-19,05:51:00
115,0,2024-09-19,05:51:00
116,0,2024-09-19,05:51:00
117,0,2024-09-19,05:54:00
113,0,2024-09-19,05:55:00
87099,0,2024-09-19,05:55:00
86767,0,2024-09-19,05:56:00
86768,0,2024-09-19,05:56:00
86764,0,2024-09-19,05:56:00
86763,0,2024-09-19,05:56:00
4,0,2024-09-19,05:56:00
111,0,2024-09-19,05:56:00
86769,0,2024-09-19,05:57:00
2,4,2024-09-19,11:01:00
86765,1,2024-09-19,12:03:00
116,5,2024-09-19,12:04:00
116,4,2024-09-19,12:28:00
86765,0,2024-09-19,12:29:00
86767,0,2024-09-19,14:31:00
86767,1,2024-09-19,14:31:00
86768,1,2024-09-19,14:31:00
115,1,2024-09-19,18:00:00
86763,1,2024-09-19,18:00:00
4,1,2024-09-19,18:00:00
86764,1,2024-09-19,18:00:00
86769,1,2024-09-19,18:00:00
111,1,2024-09-19,18:00:00
117,1,2024-09-19,18:00:00
116,1,2024-09-19,18:00:00
114,1,2024-09-19,18:01:00
113,1,2024-09-19,18:01:00
86766,1,2024-09-19,18:02:00
86924,1,2024-09-19,18:02:00
86765,1,2024-09-19,18:02:00
87099,1,2024-09-19,18:03:00
114,0,2024-09-20,05:40:00
86766,0,2024-09-20,05:46:00
116,0,2024-09-20,05:47:00
86765,0,2024-09-20,05:49:00
86764,0,2024-09-20,05:53:00
86763,0,2024-09-20,05:53:00
4,0,2024-09-20,05:53:00
117,0,2024-09-20,05:54:00
87099,0,2024-09-20,05:54:00
115,0,2024-09-20,05:54:00
113,0,2024-09-20,05:55:00
86767,0,2024-09-20,05:55:00
86768,0,2024-09-20,05:55:00
86768,0,2024-09-20,05:56:00
111,0,2024-09-20,05:56:00
86924,0,2024-09-20,05:56:00
86769,0,2024-09-20,05:58:00
86765,1,2024-09-20,12:05:00
116,5,2024-09-20,12:07:00
86765,0,2024-09-20,12:32:00
116,4,2024-09-20,12:34:00
86763,1,2024-09-20,18:00:00
4,1,2024-09-20,18:00:00
116,1,2024-09-20,18:00:00
86768,1,2024-09-20,18:00:00
86769,1,2024-09-20,18:00:00
87099,1,2024-09-20,18:00:00
115,1,2024-09-20,18:00:00
86764,1,2024-09-20,18:01:00
86765,1,2024-09-20,18:01:00
86767,1,2024-09-20,18:01:00
86924,1,2024-09-20,18:01:00
111,1,2024-09-20,18:01:00
86766,1,2024-09-20,18:01:00
113,1,2024-09-20,18:01:00
117,1,2024-09-20,18:01:00
114,1,2024-09-20,18:02:00
116,0,2024-09-21,05:33:00
86765,0,2024-09-21,05:46:00
86766,0,2024-09-21,05:47:00
114,0,2024-09-21,05:49:00
111,0,2024-09-21,05:51:00
113,0,2024-09-21,05:52:00
117,0,2024-09-21,05:53:00
87099,0,2024-09-21,05:54:00
86764,0,2024-09-21,05:55:00
86763,0,2024-09-21,05:55:00
4,0,2024-09-21,05:55:00
86767,0,2024-09-21,05:56:00
86768,0,2024-09-21,05:56:00
115,0,2024-09-21,05:57:00
115,0,2024-09-21,05:58:00
86769,0,2024-09-21,05:58:00
115,5,2024-09-21,11:29:00
117,5,2024-09-21,11:30:00
87099,2,2024-09-21,11:34:00
117,0,2024-09-21,11:59:00
117,4,2024-09-21,11:59:00
115,4,2024-09-21,12:00:00
87099,3,2024-09-21,12:00:00
86765,1,2024-09-21,12:04:00
114,5,2024-09-21,12:05:00
116,5,2024-09-21,12:05:00
114,4,2024-09-21,12:23:00
116,4,2024-09-21,12:26:00
86765,0,2024-09-21,12:33:00
86767,0,2024-09-21,17:02:00
86767,1,2024-09-21,17:02:00
86768,1,2024-09-21,17:02:00
115,1,2024-09-21,18:00:00
114,1,2024-09-21,18:00:00
86763,1,2024-09-21,18:00:00
86769,1,2024-09-21,18:00:00
86764,1,2024-09-21,18:00:00
116,1,2024-09-21,18:00:00
87099,1,2024-09-21,18:00:00
4,1,2024-09-21,18:01:00
117,1,2024-09-21,18:01:00
86765,1,2024-09-21,18:01:00
86766,1,2024-09-21,18:02:00
113,1,2024-09-21,18:03:00
111,1,2024-09-21,18:03:00
114,0,2024-09-23,05:42:00
114,0,2024-09-23,05:43:00
86767,0,2024-09-23,05:45:00
86768,0,2024-09-23,05:45:00
116,0,2024-09-23,05:47:00
115,0,2024-09-23,05:48:00
86924,0,2024-09-23,05:49:00
86766,0,2024-09-23,05:51:00
111,0,2024-09-23,05:52:00
86765,0,2024-09-23,05:52:00
87099,0,2024-09-23,05:54:00
117,0,2024-09-23,05:54:00
113,0,2024-09-23,05:55:00
86764,0,2024-09-23,05:56:00
86763,0,2024-09-23,05:56:00
4,0,2024-09-23,05:56:00
86769,0,2024-09-23,05:59:00
86768,5,2024-09-23,11:30:00
115,2,2024-09-23,11:30:00
86768,2,2024-09-23,11:30:00
86767,2,2024-09-23,11:30:00
87099,2,2024-09-23,11:31:00
86924,2,2024-09-23,11:31:00
86766,2,2024-09-23,11:31:00
86766,3,2024-09-23,11:46:00
86924,3,2024-09-23,11:47:00
87099,3,2024-09-23,11:56:00
86767,3,2024-09-23,11:59:00
86768,3,2024-09-23,11:59:00
115,3,2024-09-23,11:59:00
117,2,2024-09-23,12:01:00
4,2,2024-09-23,12:02:00
116,2,2024-09-23,12:02:00
86763,2,2024-09-23,12:02:00
114,2,2024-09-23,12:03:00
86764,2,2024-09-23,12:03:00
111,2,2024-09-23,12:03:00
86769,1,2024-09-23,12:04:00
86765,1,2024-09-23,12:04:00
86769,2,2024-09-23,12:05:00
86763,3,2024-09-23,12:23:00
4,3,2024-09-23,12:23:00
114,3,2024-09-23,12:23:00
86764,3,2024-09-23,12:23:00
111,3,2024-09-23,12:26:00
86769,3,2024-09-23,12:27:00
116,3,2024-09-23,12:28:00
86765,0,2024-09-23,12:33:00
86763,1,2024-09-23,18:00:00
4,1,2024-09-23,18:00:00
114,1,2024-09-23,18:00:00
115,1,2024-09-23,18:00:00
116,1,2024-09-23,18:00:00
87099,1,2024-09-23,18:00:00
86765,1,2024-09-23,18:01:00
113,2,2024-09-23,18:01:00
86769,1,2024-09-23,18:01:00
113,1,2024-09-23,18:01:00
86764,1,2024-09-23,18:01:00
111,1,2024-09-23,18:01:00
86768,1,2024-09-23,18:01:00
117,1,2024-09-23,18:01:00
86767,1,2024-09-23,18:01:00
86765,1,2024-09-23,18:02:00
115,1,2024-09-23,18:02:00
86924,1,2024-09-23,18:02:00
86766,1,2024-09-23,18:02:00
114,0,2024-09-24,05:40:00
116,0,2024-09-24,05:45:00
86767,0,2024-09-24,05:47:00
86768,0,2024-09-24,05:47:00
117,0,2024-09-24,05:48:00
86924,0,2024-09-24,05:48:00
86765,0,2024-09-24,05:49:00
86766,0,2024-09-24,05:49:00
86764,0,2024-09-24,05:51:00
86763,0,2024-09-24,05:51:00
4,0,2024-09-24,05:51:00
111,0,2024-09-24,05:52:00
87099,0,2024-09-24,05:52:00
113,0,2024-09-24,05:53:00
115,0,2024-09-24,05:54:00
86769,0,2024-09-24,05:57:00
115,2,2024-09-24,11:29:00
114,2,2024-09-24,11:30:00
86924,2,2024-09-24,11:31:00
86766,2,2024-09-24,11:31:00
87099,2,2024-09-24,11:31:00
111,2,2024-09-24,11:31:00
111,3,2024-09-24,11:45:00
86766,3,2024-09-24,11:48:00
86924,3,2024-09-24,11:48:00
113,2,2024-09-24,11:48:00
114,3,2024-09-24,11:54:00
87099,3,2024-09-24,11:54:00
86763,2,2024-09-24,12:00:00
86764,2,2024-09-24,12:00:00
115,3,2024-09-24,12:00:00
4,2,2024-09-24,12:01:00
117,2,2024-09-24,12:01:00
86765,1,2024-09-24,12:01:00
86768,2,2024-09-24,12:01:00
116,2,2024-09-24,12:01:00
113,3,2024-09-24,12:06:00
86769,2,2024-09-24,12:17:00
86763,3,2024-09-24,12:18:00
86764,3,2024-09-24,12:18:00
4,3,2024-09-24,12:18:00
4,3,2024-09-24,12:19:00
116,3,2024-09-24,12:24:00
86769,3,2024-09-24,12:27:00
86767,2,2024-09-24,12:28:00
86765,0,2024-09-24,12:30:00
117,3,2024-09-24,12:30:00
86767,3,2024-09-24,12:56:00
115,1,2024-09-24,18:00:00
86763,1,2024-09-24,18:00:00
86763,1,2024-09-24,18:01:00
117,1,2024-09-24,18:01:00
86769,1,2024-09-24,18:01:00
86769,1,2024-09-24,18:02:00
86764,1,2024-09-24,18:02:00
86768,1,2024-09-24,18:03:00
4,1,2024-09-24,18:03:00
86767,1,2024-09-24,18:03:00
86765,1,2024-09-24,18:03:00
116,1,2024-09-24,18:03:00
87099,1,2024-09-24,18:04:00
113,1,2024-09-24,18:04:00
86924,1,2024-09-24,18:04:00
111,1,2024-09-24,18:05:00
114,1,2024-09-24,18:05:00
86766,1,2024-09-24,18:05:00
86766,1,2024-09-24,18:06:00
86766,0,2024-09-25,05:44:00
114,0,2024-09-25,05:44:00
116,0,2024-09-25,05:45:00
86767,0,2024-09-25,05:48:00
86768,0,2024-09-25,05:48:00
111,0,2024-09-25,05:50:00
86765,0,2024-09-25,05:50:00
115,0,2024-09-25,05:51:00
117,3,2024-09-25,05:51:00
86924,0,2024-09-25,05:52:00
87099,0,2024-09-25,05:53:00
113,0,2024-09-25,05:53:00
86764,0,2024-09-25,05:55:00
86763,0,2024-09-25,05:55:00
4,0,2024-09-25,05:55:00
86769,0,2024-09-25,05:57:00
115,2,2024-09-25,11:28:00
114,2,2024-09-25,11:30:00
86766,2,2024-09-25,11:30:00
86924,2,2024-09-25,11:30:00
87099,2,2024-09-25,11:30:00
86766,3,2024-09-25,11:46:00
86924,3,2024-09-25,11:46:00
114,3,2024-09-25,11:52:00
87099,3,2024-09-25,11:58:00
115,3,2024-09-25,11:58:00
86763,2,2024-09-25,12:01:00
4,2,2024-09-25,12:01:00
86764,2,2024-09-25,12:01:00
117,2,2024-09-25,12:02:00
116,2,2024-09-25,12:02:00
113,2,2024-09-25,12:03:00
111,2,2024-09-25,12:03:00
86769,2,2024-09-25,12:05:00
86765,1,2024-09-25,12:07:00
86763,3,2024-09-25,12:20:00
4,3,2024-09-25,12:20:00
86769,3,2024-09-25,12:21:00
111,3,2024-09-25,12:21:00
113,3,2024-09-25,12:21:00
86764,3,2024-09-25,12:27:00
116,3,2024-09-25,12:28:00
86768,2,2024-09-25,12:30:00
86767,2,2024-09-25,12:30:00
117,3,2024-09-25,12:33:00
86765,0,2024-09-25,12:35:00
86767,0,2024-09-25,13:00:00
86767,3,2024-09-25,13:00:00
86768,3,2024-09-25,13:00:00
86767,1,2024-09-25,18:00:00
115,1,2024-09-25,18:00:00
113,1,2024-09-25,18:00:00
4,1,2024-09-25,18:00:00
86763,1,2024-09-25,18:00:00
86764,1,2024-09-25,18:00:00
86769,1,2024-09-25,18:00:00
111,1,2024-09-25,18:00:00
117,1,2024-09-25,18:00:00
114,1,2024-09-25,18:00:00
86768,1,2024-09-25,18:01:00
87099,1,2024-09-25,18:01:00
86765,1,2024-09-25,18:01:00
86924,1,2024-09-25,18:01:00
116,1,2024-09-25,18:02:00
86766,1,2024-09-25,18:03:00
114,0,2024-09-26,05:41:00
86924,0,2024-09-26,05:42:00
117,0,2024-09-26,05:43:00
86766,0,2024-09-26,05:44:00
86765,0,2024-09-26,05:50:00
116,0,2024-09-26,05:50:00
86767,0,2024-09-26,05:51:00
86768,0,2024-09-26,05:51:00
87099,0,2024-09-26,05:52:00
111,0,2024-09-26,05:53:00
115,0,2024-09-26,05:53:00
113,0,2024-09-26,05:53:00
86764,0,2024-09-26,05:55:00
4,0,2024-09-26,05:55:00
4,0,2024-09-26,05:56:00
86763,0,2024-09-26,05:56:00
86769,0,2024-09-26,05:57:00
115,2,2024-09-26,11:28:00
86766,2,2024-09-26,11:30:00
86924,2,2024-09-26,11:30:00
87099,2,2024-09-26,11:30:00
111,2,2024-09-26,11:30:00
86766,3,2024-09-26,11:45:00
86924,3,2024-09-26,11:45:00
111,3,2024-09-26,11:46:00
113,2,2024-09-26,11:50:00
114,2,2024-09-26,11:53:00
87099,3,2024-09-26,11:57:00
115,3,2024-09-26,12:01:00
117,2,2024-09-26,12:01:00
86769,2,2024-09-26,12:03:00
4,2,2024-09-26,12:03:00
116,2,2024-09-26,12:03:00
86763,2,2024-09-26,12:04:00
86765,1,2024-09-26,12:07:00
86764,2,2024-09-26,12:09:00
114,3,2024-09-26,12:13:00
113,3,2024-09-26,12:13:00
113,3,2024-09-26,12:14:00
86767,2,2024-09-26,12:14:00
86768,2,2024-09-26,12:14:00
4,3,2024-09-26,12:23:00
86763,3,2024-09-26,12:24:00
86768,3,2024-09-26,12:27:00
86764,3,2024-09-26,12:28:00
86769,3,2024-09-26,12:28:00
116,3,2024-09-26,12:28:00
86767,3,2024-09-26,12:29:00
117,3,2024-09-26,12:33:00
86765,0,2024-09-26,12:36:00
86768,1,2024-09-26,18:00:00
86764,1,2024-09-26,18:00:00
86769,1,2024-09-26,18:00:00
86767,1,2024-09-26,18:00:00
113,1,2024-09-26,18:00:00
114,1,2024-09-26,18:00:00
111,1,2024-09-26,18:00:00
115,1,2024-09-26,18:00:00
86763,1,2024-09-26,18:00:00
4,1,2024-09-26,18:00:00
116,1,2024-09-26,18:00:00
87099,1,2024-09-26,18:00:00
86924,1,2024-09-26,18:01:00
86765,1,2024-09-26,18:01:00
86766,1,2024-09-26,18:01:00
117,1,2024-09-26,18:01:00
86924,0,2024-09-27,05:39:00
113,0,2024-09-27,05:43:00
114,0,2024-09-27,05:45:00
86766,0,2024-09-27,05:45:00
86765,0,2024-09-27,05:50:00
86767,0,2024-09-27,05:51:00
86768,0,2024-09-27,05:51:00
87099,0,2024-09-27,05:54:00
86764,0,2024-09-27,05:55:00
86763,0,2024-09-27,05:55:00
4,0,2024-09-27,05:55:00
111,0,2024-09-27,05:55:00
117,0,2024-09-27,05:56:00
116,0,2024-09-27,05:56:00
116,0,2024-09-27,05:57:00
115,0,2024-09-27,05:57:00
86769,0,2024-09-27,05:57:00
113,2,2024-09-27,11:30:00
86924,2,2024-09-27,11:30:00
87099,2,2024-09-27,11:30:00
86766,2,2024-09-27,11:30:00
111,2,2024-09-27,11:30:00
115,2,2024-09-27,11:31:00
86766,3,2024-09-27,11:48:00
86924,3,2024-09-27,11:49:00
113,3,2024-09-27,11:51:00
111,3,2024-09-27,11:51:00
115,3,2024-09-27,11:58:00
87099,3,2024-09-27,11:58:00
86763,2,2024-09-27,12:00:00
4,2,2024-09-27,12:00:00
86764,2,2024-09-27,12:01:00
116,2,2024-09-27,12:01:00
86767,2,2024-09-27,12:02:00
86769,2,2024-09-27,12:02:00
114,2,2024-09-27,12:02:00
86768,2,2024-09-27,12:02:00
117,2,2024-09-27,12:03:00
86765,1,2024-09-27,12:19:00
86768,3,2024-09-27,12:21:00
86767,3,2024-09-27,12:21:00
86764,3,2024-09-27,12:21:00
86769,3,2024-09-27,12:21:00
4,3,2024-09-27,12:21:00
86763,3,2024-09-27,12:21:00
114,3,2024-09-27,12:22:00
116,3,2024-09-27,12:29:00
117,3,2024-09-27,12:31:00
86765,0,2024-09-27,12:48:00
86765,0,2024-09-27,12:49:00
86767,1,2024-09-27,14:32:00
86768,1,2024-09-27,14:32:00
86769,1,2024-09-27,18:00:00
115,1,2024-09-27,18:00:00
86764,1,2024-09-27,18:00:00
86763,1,2024-09-27,18:00:00
116,1,2024-09-27,18:00:00
4,1,2024-09-27,18:00:00
87099,1,2024-09-27,18:00:00
117,1,2024-09-27,18:01:00
113,1,2024-09-27,18:01:00
111,1,2024-09-27,18:01:00
86766,1,2024-09-27,18:01:00
114,1,2024-09-27,18:01:00
86765,1,2024-09-27,18:02:00
86924,1,2024-09-27,18:04:00
114,0,2024-09-28,05:36:00
86924,0,2024-09-28,05:44:00
116,0,2024-09-28,05:45:00
113,0,2024-09-28,05:45:00
86765,0,2024-09-28,05:48:00
86766,0,2024-09-28,05:49:00
111,0,2024-09-28,05:52:00
86764,0,2024-09-28,05:52:00
4,0,2024-09-28,05:52:00
86763,0,2024-09-28,05:52:00
117,0,2024-09-28,05:53:00
87099,0,2024-09-28,05:54:00
86767,0,2024-09-28,05:55:00
86768,0,2024-09-28,05:55:00
115,0,2024-09-28,05:57:00
86769,0,2024-09-28,05:59:00
115,2,2024-09-28,11:29:00
86766,2,2024-09-28,11:30:00
87099,2,2024-09-28,11:30:00
86924,2,2024-09-28,11:30:00
113,2,2024-09-28,11:31:00
111,2,2024-09-28,11:31:00
111,3,2024-09-28,11:48:00
113,3,2024-09-28,11:49:00
86766,3,2024-09-28,11:50:00
86924,3,2024-09-28,11:50:00
87099,3,2024-09-28,12:01:00
115,3,2024-09-28,12:01:00
86763,2,2024-09-28,12:02:00
4,2,2024-09-28,12:02:00
86767,2,2024-09-28,12:03:00
86768,2,2024-09-28,12:03:00
114,2,2024-09-28,12:03:00
86764,2,2024-09-28,12:03:00
86764,2,2024-09-28,12:04:00
86769,2,2024-09-28,12:04:00
86765,1,2024-09-28,12:04:00
117,2,2024-09-28,12:05:00
116,2,2024-09-28,12:05:00
86768,3,2024-09-28,12:20:00
4,3,2024-09-28,12:20:00
86767,3,2024-09-28,12:20:00
86763,3,2024-09-28,12:21:00
86769,3,2024-09-28,12:21:00
86764,3,2024-09-28,12:21:00
114,3,2024-09-28,12:28:00
117,3,2024-09-28,12:32:00
86765,0,2024-09-28,12:33:00
116,3,2024-09-28,12:34:00
115,1,2024-09-28,18:00:00
116,1,2024-09-28,18:00:00
4,1,2024-09-28,18:01:00
86763,1,2024-09-28,18:01:00
87099,1,2024-09-28,18:01:00
114,1,2024-09-28,18:01:00
113,1,2024-09-28,18:01:00
111,1,2024-09-28,18:01:00
86764,1,2024-09-28,18:02:00
86769,1,2024-09-28,18:02:00
86768,1,2024-09-28,18:02:00
86767,1,2024-09-28,18:02:00
86924,1,2024-09-28,18:03:00
86765,1,2024-09-28,18:03:00
117,1,2024-09-28,18:03:00
86766,1,2024-09-28,18:03:00
86924,0,2024-09-30,05:46:00
114,0,2024-09-30,05:46:00
114,0,2024-09-30,05:47:00
86765,0,2024-09-30,05:49:00
86766,0,2024-09-30,05:49:00
111,0,2024-09-30,05:50:00
116,0,2024-09-30,05:52:00
113,0,2024-09-30,05:52:00
113,0,2024-09-30,05:53:00
117,0,2024-09-30,05:54:00
86767,0,2024-09-30,05:54:00
87099,0,2024-09-30,05:55:00
86764,0,2024-09-30,05:55:00
4,0,2024-09-30,05:55:00
86763,0,2024-09-30,05:55:00
86768,0,2024-09-30,05:55:00
115,0,2024-09-30,05:56:00
86769,0,2024-09-30,05:57:00
115,2,2024-09-30,11:27:00
86924,2,2024-09-30,11:30:00
86766,2,2024-09-30,11:30:00
111,2,2024-09-30,11:30:00
87099,2,2024-09-30,11:30:00
86766,3,2024-09-30,11:45:00
86924,3,2024-09-30,11:47:00
111,3,2024-09-30,11:50:00
87099,3,2024-09-30,11:56:00
115,3,2024-09-30,12:00:00
86763,2,2024-09-30,12:02:00
116,2,2024-09-30,12:02:00
86765,1,2024-09-30,12:03:00
86764,2,2024-09-30,12:03:00
4,2,2024-09-30,12:03:00
86767,2,2024-09-30,12:04:00
86768,2,2024-09-30,12:04:00
117,2,2024-09-30,12:05:00
86769,2,2024-09-30,12:05:00
4,3,2024-09-30,12:21:00
86763,3,2024-09-30,12:21:00
86764,3,2024-09-30,12:21:00
86767,3,2024-09-30,12:21:00
86768,3,2024-09-30,12:22:00
86769,3,2024-09-30,12:22:00
116,3,2024-09-30,12:29:00
117,3,2024-09-30,12:32:00
86765,0,2024-09-30,12:35:00
86768,2,2024-09-30,17:28:00
86768,3,2024-09-30,17:35:00
86769,1,2024-09-30,18:00:00
115,1,2024-09-30,18:00:00
117,1,2024-09-30,18:01:00
116,1,2024-09-30,20:00:00
4,1,2024-09-30,20:00:00
86763,1,2024-09-30,20:00:00
111,1,2024-09-30,20:00:00
114,1,2024-09-30,20:00:00
113,1,2024-09-30,20:00:00
87099,1,2024-09-30,20:00:00
86764,1,2024-09-30,20:00:00
86768,1,2024-09-30,20:00:00
86767,1,2024-09-30,20:00:00
86765,1,2024-09-30,20:01:00
