id,date_time,type
86764,28/08/2024 18:01,1
86764,28/08/2024 18:01,1
86769,28/08/2024 18:01,1
111,28/08/2024 18:02,1
86766,28/08/2024 18:02,1
86766,28/08/2024 18:02,1
86767,28/08/2024 18:02,1
86767,28/08/2024 18:02,1
86768,28/08/2024 18:02,1
86768,28/08/2024 18:02,1
86924,28/08/2024 18:03,1
112,28/08/2024 18:03,1
112,29/08/2024 5:41,0
86924,29/08/2024 5:43,0
116,29/08/2024 5:43,0
116,29/08/2024 5:44,0
114,29/08/2024 5:46,0
114,29/08/2024 5:46,0
114,29/08/2024 5:46,0
3,29/08/2024 5:47,0
111,29/08/2024 5:48,0
86765,29/08/2024 5:49,0
86765,29/08/2024 5:49,0
115,29/08/2024 5:50,0
115,29/08/2024 5:50,0
113,29/08/2024 5:50,0
113,29/08/2024 5:51,0
113,29/08/2024 5:51,0
86766,29/08/2024 5:51,0
86766,29/08/2024 5:51,0
87099,29/08/2024 5:52,0
87099,29/08/2024 5:52,0
86764,29/08/2024 5:53,0
86764,29/08/2024 5:53,0
86763,29/08/2024 5:54,0
86763,29/08/2024 5:54,0
4,29/08/2024 5:54,0
4,29/08/2024 5:54,0
86769,29/08/2024 5:56,0
86769,29/08/2024 5:56,0
117,29/08/2024 5:58,0
117,29/08/2024 5:58,0
86767,29/08/2024 5:58,0
86767,29/08/2024 5:58,0
86768,29/08/2024 5:58,0
86768,29/08/2024 5:58,0
86769,29/08/2024 18:00,1
86763,29/08/2024 18:00,1
86763,29/08/2024 18:00,1
86769,29/08/2024 18:00,1
86764,29/08/2024 18:00,1
86764,29/08/2024 18:00,1
4,29/08/2024 18:00,1
4,29/08/2024 18:00,1
86768,29/08/2024 18:00,1
86768,29/08/2024 18:00,1
115,29/08/2024 18:00,1
115,29/08/2024 18:00,1
116,29/08/2024 18:00,1
116,29/08/2024 18:00,1
86767,29/08/2024 18:00,1
86767,29/08/2024 18:00,1
114,29/08/2024 18:00,1
114,29/08/2024 18:00,1
114,29/08/2024 18:00,1
114,29/08/2024 18:00,1
3,29/08/2024 18:00,1
113,29/08/2024 18:00,1
113,29/08/2024 18:00,1
87099,29/08/2024 18:00,1
117,29/08/2024 18:01,1
117,29/08/2024 18:01,1
86765,29/08/2024 18:01,1
86765,29/08/2024 18:01,1
86924,29/08/2024 18:01,1
112,29/08/2024 18:01,1
111,29/08/2024 18:01,1
111,29/08/2024 18:01,1
86766,29/08/2024 18:01,1
86766,29/08/2024 18:01,1
3,30/08/2024 5:33,0
114,30/08/2024 5:43,0
114,30/08/2024 5:43,0
114,30/08/2024 5:43,0
114,30/08/2024 5:43,0
86766,30/08/2024 5:47,0
86766,30/08/2024 5:47,0
116,30/08/2024 5:48,0
116,30/08/2024 5:48,0
112,30/08/2024 5:48,0
115,30/08/2024 5:50,0
115,30/08/2024 5:50,0
86924,30/08/2024 5:50,0
87099,30/08/2024 5:51,0
87099,30/08/2024 5:51,0
117,30/08/2024 5:52,0
117,30/08/2024 5:52,0
86765,30/08/2024 5:53,0
86765,30/08/2024 5:53,0
111,30/08/2024 5:54,0
111,30/08/2024 5:54,0
86764,30/08/2024 5:55,0
86764,30/08/2024 5:55,0
86763,30/08/2024 5:55,0
86763,30/08/2024 5:55,0
4,30/08/2024 5:55,0
4,30/08/2024 5:55,0
86769,30/08/2024 5:56,0
86769,30/08/2024 5:56,0
86767,30/08/2024 5:58,0
86767,30/08/2024 5:58,0
86768,30/08/2024 5:58,0
86768,30/08/2024 5:58,0
118,30/08/2024 10:48,0
86768,30/08/2024 14:35,1
86768,30/08/2024 14:35,1
112,30/08/2024 14:35,1
115,30/08/2024 18:00,1
86763,30/08/2024 18:00,1
86763,30/08/2024 18:00,1
115,30/08/2024 18:00,1
4,30/08/2024 18:00,1
4,30/08/2024 18:00,1
116,30/08/2024 18:00,1
87099,30/08/2024 18:00,1
87099,30/08/2024 18:00,1
87099,30/08/2024 18:00,1
114,30/08/2024 18:00,1
114,30/08/2024 18:00,1
114,30/08/2024 18:00,1
114,30/08/2024 18:00,1
86924,30/08/2024 18:00,1
86766,30/08/2024 18:00,1
86764,30/08/2024 18:00,1
86764,30/08/2024 18:00,1
86769,30/08/2024 18:00,1
86769,30/08/2024 18:00,1
86767,30/08/2024 18:00,1
3,30/08/2024 18:00,1
111,30/08/2024 18:01,1
111,30/08/2024 18:01,1
117,30/08/2024 18:01,1
117,30/08/2024 18:01,1
86765,30/08/2024 18:01,1
86765,30/08/2024 18:01,1
113,31/08/2024 5:42,0
113,31/08/2024 5:42,0
112,31/08/2024 5:44,0
116,31/08/2024 5:45,0
116,31/08/2024 5:45,0
86924,31/08/2024 5:45,0
3,31/08/2024 5:46,0
114,31/08/2024 5:48,0
114,31/08/2024 5:48,0
114,31/08/2024 5:48,0
86766,31/08/2024 5:48,0
86766,31/08/2024 5:48,0
115,31/08/2024 5:48,0
115,31/08/2024 5:48,0
86765,31/08/2024 5:50,0
86765,31/08/2024 5:50,0
111,31/08/2024 5:51,0
111,31/08/2024 5:51,0
87099,31/08/2024 5:54,0
87099,31/08/2024 5:54,0
86767,31/08/2024 5:56,0
86767,31/08/2024 5:56,0
86768,31/08/2024 5:56,0
86768,31/08/2024 5:56,0
117,31/08/2024 5:56,0
117,31/08/2024 5:56,0
86764,31/08/2024 5:56,0
86764,31/08/2024 5:56,0
86763,31/08/2024 5:56,0
4,31/08/2024 5:56,0
4,31/08/2024 5:57,0
86763,31/08/2024 5:57,0
86769,31/08/2024 5:57,0
86769,31/08/2024 5:57,0
3,31/08/2024 18:00,1
86763,31/08/2024 18:00,1
86763,31/08/2024 18:00,1
116,31/08/2024 18:00,1
116,31/08/2024 18:00,1
4,31/08/2024 18:00,1
4,31/08/2024 18:00,1
86764,31/08/2024 18:00,1
86764,31/08/2024 18:00,1
86769,31/08/2024 18:00,1
86769,31/08/2024 18:00,1
86768,31/08/2024 18:00,1
86768,31/08/2024 18:00,1
111,31/08/2024 18:01,1
86767,31/08/2024 18:01,1
115,31/08/2024 18:01,1
115,31/08/2024 18:01,1
114,31/08/2024 18:01,1
114,31/08/2024 18:01,1
113,31/08/2024 18:01,1
113,31/08/2024 18:01,1
112,31/08/2024 18:01,1
87099,31/08/2024 18:03,1
87099,31/08/2024 18:03,1
117,31/08/2024 18:03,1
117,31/08/2024 18:03,1
86765,31/08/2024 18:03,1
86765,31/08/2024 18:03,1
86924,31/08/2024 18:03,1
86924,31/08/2024 18:03,1
86766,31/08/2024 18:04,1
116,02/09/2024 5:42,0
116,02/09/2024 5:42,0
114,02/09/2024 5:47,0
114,02/09/2024 5:47,0
114,02/09/2024 5:47,0
111,02/09/2024 5:49,0
86763,02/09/2024 5:50,0
86763,02/09/2024 5:50,0
4,02/09/2024 5:50,0
4,02/09/2024 5:50,0
3,02/09/2024 5:50,0
86769,02/09/2024 5:51,0
86769,02/09/2024 5:51,0
86764,02/09/2024 5:51,0
86764,02/09/2024 5:51,0
86765,02/09/2024 5:51,0
86765,02/09/2024 5:51,0
112,02/09/2024 5:54,0
86924,02/09/2024 5:54,0
87099,02/09/2024 5:55,0
87099,02/09/2024 5:55,0
113,02/09/2024 5:56,0
113,02/09/2024 5:56,0
117,02/09/2024 5:58,0
117,02/09/2024 5:58,0
86767,02/09/2024 6:01,0
86767,02/09/2024 6:01,0
86768,02/09/2024 6:01,0
86768,02/09/2024 6:01,0
86763,02/09/2024 18:00,1
86763,02/09/2024 18:00,1
4,02/09/2024 18:00,1
4,02/09/2024 18:00,1
116,02/09/2024 18:00,1
116,02/09/2024 18:00,1
86769,02/09/2024 18:00,1
86769,02/09/2024 18:00,1
3,02/09/2024 18:00,1
113,02/09/2024 18:00,1
113,02/09/2024 18:00,1
86764,02/09/2024 18:00,1
86764,02/09/2024 18:00,1
111,02/09/2024 18:00,1
114,02/09/2024 18:00,1
114,02/09/2024 18:00,1
114,02/09/2024 18:00,1
86767,02/09/2024 18:00,1
117,02/09/2024 18:01,1
117,02/09/2024 18:01,1
112,02/09/2024 18:01,1
86768,02/09/2024 18:01,1
86768,02/09/2024 18:01,1
87099,02/09/2024 18:02,1
87099,02/09/2024 18:02,1
86765,02/09/2024 18:03,1
86765,02/09/2024 18:03,1
86924,02/09/2024 18:04,1
86924,03/09/2024 5:33,0
117,03/09/2024 5:41,0
117,03/09/2024 5:41,0
116,03/09/2024 5:43,0
116,03/09/2024 5:43,0
114,03/09/2024 5:46,0
114,03/09/2024 5:46,0
86766,03/09/2024 5:47,0
86766,03/09/2024 5:47,0
3,03/09/2024 5:47,0
113,03/09/2024 5:51,0
113,03/09/2024 5:51,0
86765,03/09/2024 5:52,0
86765,03/09/2024 5:52,0
111,03/09/2024 5:52,0
115,03/09/2024 5:53,0
115,03/09/2024 5:53,0
87099,03/09/2024 5:54,0
87099,03/09/2024 5:54,0
86764,03/09/2024 5:54,0
86764,03/09/2024 5:54,0
86763,03/09/2024 5:54,0
86763,03/09/2024 5:54,0
4,03/09/2024 5:54,0
4,03/09/2024 5:54,0
86769,03/09/2024 5:57,0
86769,03/09/2024 5:57,0
86767,03/09/2024 6:00,0
86767,03/09/2024 6:00,0
86768,03/09/2024 6:00,0
86768,03/09/2024 6:00,0
86763,03/09/2024 18:00,1
86763,03/09/2024 18:00,1
4,03/09/2024 18:00,1
4,03/09/2024 18:00,1
86767,03/09/2024 18:00,1
86767,03/09/2024 18:00,1
86769,03/09/2024 18:00,1
86769,03/09/2024 18:00,1
115,03/09/2024 18:00,1
115,03/09/2024 18:00,1
86764,03/09/2024 18:00,1
86764,03/09/2024 18:00,1
114,03/09/2024 18:00,1
114,03/09/2024 18:00,1
114,03/09/2024 18:00,1
86768,03/09/2024 18:00,1
86768,03/09/2024 18:00,1
113,03/09/2024 18:00,1
113,03/09/2024 18:00,1
111,03/09/2024 18:00,1
111,03/09/2024 18:00,1
87099,03/09/2024 18:00,1
87099,03/09/2024 18:01,1
87099,03/09/2024 18:01,1
86765,03/09/2024 18:01,1
86765,03/09/2024 18:01,1
86766,03/09/2024 18:01,1
86766,03/09/2024 18:01,1
86924,03/09/2024 18:01,1
117,03/09/2024 18:01,1
117,03/09/2024 18:01,1
116,03/09/2024 18:01,1
116,03/09/2024 18:01,1
117,04/09/2024 5:36,0
117,04/09/2024 5:36,0
112,04/09/2024 5:42,0
86924,04/09/2024 5:45,0
86766,04/09/2024 5:47,0
86766,04/09/2024 5:47,0
114,04/09/2024 5:47,0
114,04/09/2024 5:47,0
114,04/09/2024 5:47,0
116,04/09/2024 5:48,0
116,04/09/2024 5:48,0
113,04/09/2024 5:52,0
113,04/09/2024 5:52,0
86767,04/09/2024 5:53,0
86767,04/09/2024 5:53,0
86768,04/09/2024 5:53,0
86768,04/09/2024 5:53,0
111,04/09/2024 5:53,0
86765,04/09/2024 5:53,0
86765,04/09/2024 5:53,0
115,04/09/2024 5:54,0
115,04/09/2024 5:54,0
86764,04/09/2024 5:55,0
86764,04/09/2024 5:55,0
86764,04/09/2024 5:55,0
86763,04/09/2024 5:55,0
86763,04/09/2024 5:55,0
4,04/09/2024 5:55,0
4,04/09/2024 5:55,0
87099,04/09/2024 5:59,0
87099,04/09/2024 5:59,0
86763,04/09/2024 18:00,1
86763,04/09/2024 18:00,1
4,04/09/2024 18:00,1
4,04/09/2024 18:00,1
4,04/09/2024 18:00,1
4,04/09/2024 18:00,1
115,04/09/2024 18:00,1
115,04/09/2024 18:00,1
116,04/09/2024 18:00,1
116,04/09/2024 18:00,1
113,04/09/2024 18:01,1
113,04/09/2024 18:01,1
86764,04/09/2024 18:01,1
86764,04/09/2024 18:01,1
114,04/09/2024 18:01,1
114,04/09/2024 18:01,1
114,04/09/2024 18:01,1
117,04/09/2024 18:01,1
117,04/09/2024 18:01,1
86765,04/09/2024 18:02,1
86765,04/09/2024 18:02,1
111,04/09/2024 18:02,1
87099,04/09/2024 18:02,1
87099,04/09/2024 18:02,1
86766,04/09/2024 18:02,1
86766,04/09/2024 18:02,1
86768,04/09/2024 18:03,1
86768,04/09/2024 18:03,1
112,04/09/2024 18:03,1
86767,04/09/2024 18:03,1
86767,04/09/2024 18:03,1
86924,04/09/2024 18:03,1
117,05/09/2024 5:38,1
117,05/09/2024 5:38,0
117,05/09/2024 5:38,0
114,05/09/2024 5:42,0
114,05/09/2024 5:42,0
114,05/09/2024 5:42,0
116,05/09/2024 5:47,0
116,05/09/2024 5:47,0
86766,05/09/2024 5:47,0
86766,05/09/2024 5:47,0
112,05/09/2024 5:49,0
86924,05/09/2024 5:50,0
113,05/09/2024 5:51,0
113,05/09/2024 5:51,0
111,05/09/2024 5:52,0
86765,05/09/2024 5:53,0
86765,05/09/2024 5:53,0
115,05/09/2024 5:54,0
115,05/09/2024 5:54,0
87099,05/09/2024 5:55,0
87099,05/09/2024 5:55,0
86764,05/09/2024 5:55,0
86764,05/09/2024 5:55,0
86763,05/09/2024 5:55,0
86763,05/09/2024 5:55,0
4,05/09/2024 5:55,0
4,05/09/2024 5:55,0
86769,05/09/2024 5:56,0
86769,05/09/2024 5:56,0
86767,05/09/2024 5:58,0
86767,05/09/2024 5:58,0
86768,05/09/2024 5:58,0
86768,05/09/2024 5:58,0
86763,05/09/2024 18:00,1
86763,05/09/2024 18:00,1
4,05/09/2024 18:00,1
4,05/09/2024 18:00,1
115,05/09/2024 18:00,1
115,05/09/2024 18:00,1
86769,05/09/2024 18:00,1
86769,05/09/2024 18:00,1
86764,05/09/2024 18:00,1
86764,05/09/2024 18:00,1
87099,05/09/2024 18:00,1
87099,05/09/2024 18:00,1
116,05/09/2024 18:00,1
116,05/09/2024 18:00,1
111,05/09/2024 18:00,1
86768,05/09/2024 18:00,1
113,05/09/2024 18:01,1
113,05/09/2024 18:01,1
86767,05/09/2024 18:01,1
114,05/09/2024 18:01,1
114,05/09/2024 18:01,1
86765,05/09/2024 18:01,1
86765,05/09/2024 18:01,1
86766,05/09/2024 18:01,1
86766,05/09/2024 18:01,1
117,05/09/2024 18:01,1
117,05/09/2024 18:01,1
112,05/09/2024 18:02,1
86924,05/09/2024 18:04,1
117,06/09/2024 5:40,0
117,06/09/2024 5:40,0
114,06/09/2024 5:42,0
114,06/09/2024 5:42,0
112,06/09/2024 5:47,0
113,06/09/2024 5:48,0
113,06/09/2024 5:48,0
116,06/09/2024 5:48,0
116,06/09/2024 5:48,0
86766,06/09/2024 5:49,0
86766,06/09/2024 5:49,0
86765,06/09/2024 5:49,0
86765,06/09/2024 5:49,0
111,06/09/2024 5:54,0
115,06/09/2024 5:54,0
115,06/09/2024 5:54,0
86769,06/09/2024 5:55,0
86769,06/09/2024 5:55,0
86769,06/09/2024 5:55,0
86764,06/09/2024 5:55,0
86764,06/09/2024 5:55,0
86763,06/09/2024 5:55,0
86763,06/09/2024 5:55,0
4,06/09/2024 5:55,0
4,06/09/2024 5:55,0
86768,06/09/2024 5:56,0
86768,06/09/2024 5:56,0
86767,06/09/2024 5:56,0
86767,06/09/2024 5:56,0
87099,06/09/2024 5:56,0
87099,06/09/2024 5:56,0
115,06/09/2024 14:33,1
115,06/09/2024 14:33,1
113,06/09/2024 14:33,1
113,06/09/2024 14:33,1
116,06/09/2024 18:00,1
116,06/09/2024 18:00,1
86767,06/09/2024 18:00,1
86767,06/09/2024 18:00,1
86763,06/09/2024 18:00,1
86763,06/09/2024 18:00,1
86769,06/09/2024 18:00,1
86769,06/09/2024 18:00,1
4,06/09/2024 18:00,1
4,06/09/2024 18:00,1
86768,06/09/2024 18:01,1
86768,06/09/2024 18:01,1
111,06/09/2024 18:01,1
87099,06/09/2024 18:01,1
87099,06/09/2024 18:01,1
86764,06/09/2024 18:01,1
86764,06/09/2024 18:01,1
117,06/09/2024 18:01,1
117,06/09/2024 18:01,1
112,06/09/2024 18:02,1
114,06/09/2024 18:02,1
114,06/09/2024 18:02,1
86766,06/09/2024 18:03,1
86766,06/09/2024 18:03,1
86765,06/09/2024 18:03,1
86765,06/09/2024 18:03,1
114,07/09/2024 5:31,0
114,07/09/2024 5:31,0
116,07/09/2024 5:44,0
116,07/09/2024 5:44,0
112,07/09/2024 5:46,0
86766,07/09/2024 5:46,0
86766,07/09/2024 5:46,0
86924,07/09/2024 5:47,0
111,07/09/2024 5:48,0
86764,07/09/2024 5:52,0
86764,07/09/2024 5:52,0
86763,07/09/2024 5:52,0
86763,07/09/2024 5:52,0
4,07/09/2024 5:52,0
4,07/09/2024 5:52,0
113,07/09/2024 5:53,0
113,07/09/2024 5:53,0
113,07/09/2024 5:53,0
117,07/09/2024 5:53,0
117,07/09/2024 5:53,0
87099,07/09/2024 5:53,0
87099,07/09/2024 5:53,0
86768,07/09/2024 5:54,0
86768,07/09/2024 5:54,0
86767,07/09/2024 5:54,0
86767,07/09/2024 5:54,0
86767,07/09/2024 5:54,0
115,07/09/2024 5:54,0
115,07/09/2024 5:54,0
86769,07/09/2024 5:56,0
86769,07/09/2024 5:56,0
86769,07/09/2024 18:00,0
86769,07/09/2024 18:00,0
86764,07/09/2024 18:00,0
86764,07/09/2024 18:00,0
86764,07/09/2024 18:00,0
111,07/09/2024 18:00,0
86768,07/09/2024 18:00,1
86768,07/09/2024 18:00,1
86764,07/09/2024 18:00,1
86764,07/09/2024 18:00,1
86769,07/09/2024 18:00,1
86769,07/09/2024 18:00,1
86769,07/09/2024 18:00,1
86769,07/09/2024 18:00,1
86769,07/09/2024 18:00,1
111,07/09/2024 18:00,1
111,07/09/2024 18:00,1
115,07/09/2024 18:00,1
115,07/09/2024 18:00,1
114,07/09/2024 18:00,1
114,07/09/2024 18:00,1
86767,07/09/2024 18:00,1
86767,07/09/2024 18:00,1
113,07/09/2024 18:01,1
113,07/09/2024 18:01,1
112,07/09/2024 18:01,1
116,07/09/2024 18:01,1
116,07/09/2024 18:01,1
86763,07/09/2024 18:01,1
86763,07/09/2024 18:01,1
4,07/09/2024 18:01,1
4,07/09/2024 18:01,1
86924,07/09/2024 18:01,1
87099,07/09/2024 18:02,1
87099,07/09/2024 18:02,1
117,07/09/2024 18:02,1
117,07/09/2024 18:03,1
86766,07/09/2024 18:04,1
86766,07/09/2024 18:04,1
86766,09/09/2024 5:44,0
86766,09/09/2024 5:44,0
114,09/09/2024 5:44,0
114,09/09/2024 5:44,0
113,09/09/2024 5:46,0
113,09/09/2024 5:46,0
113,09/09/2024 5:46,0
116,09/09/2024 5:48,0
116,09/09/2024 5:48,0
86764,09/09/2024 5:52,0
86764,09/09/2024 5:52,0
86763,09/09/2024 5:52,0
86763,09/09/2024 5:52,0
4,09/09/2024 5:52,0
4,09/09/2024 5:53,0
4,09/09/2024 5:53,0
111,09/09/2024 5:53,0
86767,09/09/2024 5:55,0
86768,09/09/2024 5:55,0
86768,09/09/2024 5:55,0
87099,09/09/2024 5:56,0
87099,09/09/2024 5:56,0
86924,09/09/2024 5:57,0
117,09/09/2024 5:57,0
117,09/09/2024 5:57,0
115,09/09/2024 5:57,0
115,09/09/2024 5:57,0
86769,09/09/2024 5:58,0
86769,09/09/2024 5:58,0
86769,09/09/2024 5:58,0
86763,09/09/2024 18:00,1
86763,09/09/2024 18:00,1
115,09/09/2024 18:00,1
115,09/09/2024 18:00,1
116,09/09/2024 18:00,1
116,09/09/2024 18:00,1
86768,09/09/2024 18:00,1
86768,09/09/2024 18:00,1
4,09/09/2024 18:00,1
4,09/09/2024 18:00,1
86767,09/09/2024 18:00,1
86767,09/09/2024 18:00,1
86769,09/09/2024 18:00,1
86769,09/09/2024 18:00,1
86766,09/09/2024 18:00,1
86766,09/09/2024 18:01,1
113,09/09/2024 18:01,1
113,09/09/2024 18:01,1
111,09/09/2024 18:01,1
86764,09/09/2024 18:01,1
86764,09/09/2024 18:01,1
114,09/09/2024 18:01,1
114,09/09/2024 18:01,1
86924,09/09/2024 18:01,1
117,09/09/2024 18:02,1
117,09/09/2024 18:02,1
87099,09/09/2024 18:04,1
87099,09/09/2024 18:04,1
114,10/09/2024 5:44,0
114,10/09/2024 5:44,0
116,10/09/2024 5:44,0
116,10/09/2024 5:44,0
86766,10/09/2024 5:48,0
86766,10/09/2024 5:48,0
111,10/09/2024 5:51,0
111,10/09/2024 5:51,0
113,10/09/2024 5:52,0
113,10/09/2024 5:52,0
86767,10/09/2024 5:52,0
86767,10/09/2024 5:52,0
86768,10/09/2024 5:52,0
86768,10/09/2024 5:52,0
86764,10/09/2024 5:54,0
86764,10/09/2024 5:54,0
4,10/09/2024 5:54,0
4,10/09/2024 5:54,0
86763,10/09/2024 5:54,0
86763,10/09/2024 5:54,0
86765,10/09/2024 5:55,0
115,10/09/2024 5:55,0
115,10/09/2024 5:55,0
86924,10/09/2024 5:55,0
87099,10/09/2024 5:55,0
87099,10/09/2024 5:55,0
86769,10/09/2024 5:55,0
86769,10/09/2024 5:55,0
117,10/09/2024 5:57,0
117,10/09/2024 5:57,0
86763,10/09/2024 18:00,1
86763,10/09/2024 18:00,1
115,10/09/2024 18:00,1
115,10/09/2024 18:00,1
4,10/09/2024 18:00,1
4,10/09/2024 18:00,1
116,10/09/2024 18:00,1
116,10/09/2024 18:00,1
86766,10/09/2024 18:01,1
86766,10/09/2024 18:01,1
117,10/09/2024 18:01,1
117,10/09/2024 18:01,1
86924,10/09/2024 18:01,1
86768,10/09/2024 18:02,1
86769,10/09/2024 18:02,1
86769,10/09/2024 18:02,1
86764,10/09/2024 18:02,1
86764,10/09/2024 18:02,1
111,10/09/2024 18:03,1
113,10/09/2024 18:03,1
113,10/09/2024 18:03,1
87099,10/09/2024 18:03,1
87099,10/09/2024 18:03,1
86767,10/09/2024 18:03,1
114,10/09/2024 18:03,1
114,10/09/2024 18:03,1
86765,10/09/2024 18:03,1
86765,10/09/2024 18:03,1
114,11/09/2024 5:39,0
114,11/09/2024 5:39,0
111,11/09/2024 5:48,0
86766,11/09/2024 5:49,0
86766,11/09/2024 5:49,0
86924,11/09/2024 5:50,0
113,11/09/2024 5:51,0
113,11/09/2024 5:51,0
86767,11/09/2024 5:51,0
86768,11/09/2024 5:51,0
86768,11/09/2024 5:51,0
86765,11/09/2024 5:51,0
86765,11/09/2024 5:51,0
116,11/09/2024 5:51,0
116,11/09/2024 5:51,0
86764,11/09/2024 5:54,0
86764,11/09/2024 5:54,0
86763,11/09/2024 5:54,0
86763,11/09/2024 5:54,0
4,11/09/2024 5:54,0
4,11/09/2024 5:54,0
87099,11/09/2024 5:55,0
87099,11/09/2024 5:55,0
115,11/09/2024 5:56,0
115,11/09/2024 5:56,0
86769,11/09/2024 5:57,0
86769,11/09/2024 5:57,0
117,11/09/2024 5:59,0
117,11/09/2024 5:59,0
117,11/09/2024 5:59,0
116,11/09/2024 14:31,1
116,11/09/2024 14:31,1
86767,11/09/2024 18:00,1
86767,11/09/2024 18:00,1
4,11/09/2024 18:00,1
4,11/09/2024 18:00,1
86763,11/09/2024 18:00,1
86763,11/09/2024 18:00,1
86769,11/09/2024 18:00,1
86769,11/09/2024 18:00,1
86769,11/09/2024 18:00,1
86768,11/09/2024 18:00,1
86768,11/09/2024 18:00,1
86764,11/09/2024 18:00,1
86764,11/09/2024 18:00,1
115,11/09/2024 18:00,1
115,11/09/2024 18:00,1
111,11/09/2024 18:00,1
114,11/09/2024 18:00,1
114,11/09/2024 18:00,1
113,11/09/2024 18:00,1
113,11/09/2024 18:00,1
87099,11/09/2024 18:00,1
87099,11/09/2024 18:00,1
86766,11/09/2024 18:00,1
86766,11/09/2024 18:01,1
86765,11/09/2024 18:01,1
86765,11/09/2024 18:01,1
86924,11/09/2024 18:01,1
117,11/09/2024 18:02,1
117,11/09/2024 18:02,1
86924,12/09/2024 5:44,0
114,12/09/2024 5:46,0
114,12/09/2024 5:46,0
114,12/09/2024 5:46,0
113,12/09/2024 5:47,0
113,12/09/2024 5:47,0
86766,12/09/2024 5:48,0
86766,12/09/2024 5:48,0
86765,12/09/2024 5:50,0
86765,12/09/2024 5:50,0
111,12/09/2024 5:50,0
86769,12/09/2024 5:52,0
86769,12/09/2024 5:52,0
86769,12/09/2024 5:52,0
116,12/09/2024 5:52,0
116,12/09/2024 5:52,0
86767,12/09/2024 5:53,0
86768,12/09/2024 5:53,0
86768,12/09/2024 5:53,0
86764,12/09/2024 5:55,0
86764,12/09/2024 5:55,0
86763,12/09/2024 5:55,0
86763,12/09/2024 5:55,0
4,12/09/2024 5:55,0
4,12/09/2024 5:55,0
117,12/09/2024 5:56,0
117,12/09/2024 5:57,0
115,12/09/2024 5:57,0
115,12/09/2024 5:57,0
87099,12/09/2024 5:57,0
87099,12/09/2024 5:57,0
86763,12/09/2024 18:00,1
86763,12/09/2024 18:00,1
4,12/09/2024 18:00,1
4,12/09/2024 18:00,1
115,12/09/2024 18:00,1
115,12/09/2024 18:00,1
86768,12/09/2024 18:00,1
86768,12/09/2024 18:00,1
116,12/09/2024 18:00,1
116,12/09/2024 18:00,1
111,12/09/2024 18:00,1
113,12/09/2024 18:00,1
113,12/09/2024 18:00,1
86769,12/09/2024 18:00,1
86769,12/09/2024 18:00,1
86769,12/09/2024 18:00,1
86764,12/09/2024 18:00,1
87099,12/09/2024 18:00,1
87099,12/09/2024 18:00,1
86766,12/09/2024 18:00,1
86766,12/09/2024 18:00,1
114,12/09/2024 18:00,1
114,12/09/2024 18:00,1
114,12/09/2024 18:00,1
86767,12/09/2024 18:01,1
86765,12/09/2024 18:01,1
86765,12/09/2024 18:01,1
86924,12/09/2024 18:01,1
117,12/09/2024 18:01,1
117,12/09/2024 18:01,1
115,13/09/2024 5:35,0
115,13/09/2024 5:35,0
114,13/09/2024 5:40,0
114,13/09/2024 5:40,0
114,13/09/2024 5:40,0
86924,13/09/2024 5:47,0
86766,13/09/2024 5:48,0
86766,13/09/2024 5:48,0
116,13/09/2024 5:51,0
116,13/09/2024 5:51,0
86765,13/09/2024 5:52,0
86765,13/09/2024 5:52,0
86767,13/09/2024 5:52,0
86767,13/09/2024 5:52,0
86768,13/09/2024 5:53,0
86768,13/09/2024 5:54,0
87099,13/09/2024 5:54,0
87099,13/09/2024 5:54,0
87099,13/09/2024 5:54,0
86763,13/09/2024 5:55,0
86763,13/09/2024 5:55,0
86764,13/09/2024 5:55,0
86764,13/09/2024 5:55,0
4,13/09/2024 5:55,0
4,13/09/2024 5:55,0
111,13/09/2024 5:56,0
113,13/09/2024 5:56,0
113,13/09/2024 5:56,0
86769,13/09/2024 5:58,0
86769,13/09/2024 5:58,0
86769,13/09/2024 5:58,0
117,13/09/2024 6:00,0
117,13/09/2024 6:00,0
117,13/09/2024 12:28,5
117,13/09/2024 12:59,4
86763,13/09/2024 18:00,1
86763,13/09/2024 18:00,1
86764,13/09/2024 18:00,1
86764,13/09/2024 18:00,1
4,13/09/2024 18:00,1
4,13/09/2024 18:00,1
115,13/09/2024 18:00,1
115,13/09/2024 18:00,1
86769,13/09/2024 18:00,1
86769,13/09/2024 18:00,1
86768,13/09/2024 18:00,1
86768,13/09/2024 18:00,1
113,13/09/2024 18:00,1
113,13/09/2024 18:00,1
116,13/09/2024 18:00,1
116,13/09/2024 18:00,1
114,13/09/2024 18:00,1
114,13/09/2024 18:00,1
114,13/09/2024 18:00,1
86767,13/09/2024 18:00,1
86767,13/09/2024 18:00,1
87099,13/09/2024 18:00,1
87099,13/09/2024 18:00,1
111,13/09/2024 18:00,1
86766,13/09/2024 18:01,1
86766,13/09/2024 18:01,1
86765,13/09/2024 18:01,1
86765,13/09/2024 18:01,1
86924,13/09/2024 18:02,1
117,13/09/2024 18:05,1
117,13/09/2024 18:05,1
86924,14/09/2024 5:40,0
116,14/09/2024 5:47,0
116,14/09/2024 5:47,0
86766,14/09/2024 5:48,0
86766,14/09/2024 5:48,0
114,14/09/2024 5:49,0
114,14/09/2024 5:49,0
114,14/09/2024 5:49,0
113,14/09/2024 5:51,0
113,14/09/2024 5:51,0
